8625326-TYLRMI-VZB-WAAS;56.147.87.74;WAAS_NFS;WAAS_HTTP
5212853-FRSNCA-ATT-WAAS;56.231.165.100;WAAS_NFS;WAAS_HTTP
5997026-PSMTVA-VZB-WAAS;56.82.17.10;WAAS_NFS;WAAS_HTTP
5322892-SFLDMI-XOC-WAAS;56.157.45.8;WAAS_NFS;WAAS_HTTP
1207220-WSHNDC-VZB-WAAS;56.65.134.143;WAAS_NFS;WAAS_HTTP
6163279-RDNGPA-VZB-WAAS;56.52.40.10;WAAS_NFS;WAAS_HTTP
1678-MDSNWI-VZB-WAAS;56.194.169.7;WAAS_NFS;WAAS_HTTP
1104812-FRTWTX-XOC-WAAS;56.184.49.23;WAAS_NFS;WAAS_HTTP
8234734-ASHVNC-ATT-WAAS;56.84.168.11;WAAS_NFS;WAAS_HTTP
3240865-PTMCMD-VZB-WAAS;56.64.49.82;WAAS_NFS;WAAS_HTTP
3735865-ERIEPA-VZB-WAAS;56.131.162.7;WAAS_NFS;WAAS_HTTP
3541705444-JAMCNY-ATT-WAAS;56.46.130.68;WAAS_NFS;WAAS_HTTP
5194513-INDNIN-XOC-WAAS;56.169.194.6;WAAS_NFS;WAAS_HTTP
EAGAN-EAGNMN-VZB-WAAS-6;56.207.245.10;WAAS_NFS;WAAS_HTTP
3720115-CHSPVA-VZB-WAAS;56.82.14.31;WAAS_NFS;WAAS_HTTP
3992691-JCKSFL-VZB-WAAS;56.115.130.12;WAAS_NFS;WAAS_HTTP
EAGAN-EAGNMN-VZB-WAAS-7;56.207.245.11;WAAS_NFS;WAAS_HTTP
6399224-WLMGVA-VZB-WAAS;56.82.11.5;WAAS_NFS;WAAS_HTTP
EAGAN-EAGNMN-VZB-WAAS-1;56.207.245.5;WAAS_NFS;WAAS_HTTP
EAGAN-EAGNMN-VZB-WAAS-4;56.207.245.8;WAAS_NFS;WAAS_HTTP
EAGAN-EAGNMN-VZB-WAAS-5;56.207.245.9;WAAS_NFS;WAAS_HTTP
4859000711-MDLNTX-VZB-WAAS;56.185.49.6;WAAS_NFS;WAAS_HTTP
0451300027-LTLRAR-ATT-WAAS;56.161.162.9;WAAS_NFS;WAAS_HTTP
EAGAN-EAGNMN-VZB-WAAS-2;56.207.245.6;WAAS_NFS;WAAS_HTTP
8573272-ATLNGA-ATT-WAAS;56.97.53.7;WAAS_NFS;WAAS_HTTP
EAGAN-EAGNMN-VZB-WAAS-3;56.207.245.7;WAAS_NFS;WAAS_HTTP
2303780025-BLTMMD-XOC-WAAS;56.66.3.20;WAAS_NFS;WAAS_HTTP
1032125-PNTCMI-XOC-WAAS;56.144.228.58;WAAS_NFS;WAAS_HTTP
2287869-CHMPIL-VZB-WAAS;56.152.169.17;WAAS_NFS;WAAS_HTTP
3509954344-BRKLNY-XOC-WAAS;56.43.162.14;WAAS_NFS;WAAS_HTTP
4624028-OPLCFL-VZB-WAAS;56.112.221.10;WAAS_NFS;WAAS_HTTP
2991751-EGHTNJ-VZB-WAAS;56.57.3.5;WAAS_NFS;WAAS_HTTP
9831259-BRWETX-VZB-WAAS;56.183.238.75;WAAS_NFS;WAAS_HTTP
4886434-PLNAME-XOC-WAAS;56.23.130.35;WAAS_NFS;WAAS_HTTP
4841450033-HSTNTX-XOC-WAAS;56.183.98.31;WAAS_NFS;WAAS_HTTP
1793952-CLRSCO-VZB-WAAS;56.216.174.11;WAAS_NFS;WAAS_HTTP
4514800240-CHRLSC-ATT-WAAS;56.86.163.111;WAAS_NFS;WAAS_HTTP
4822700015-IRVNTX-ATT-WAAS;56.184.192.12;WAAS_NFS;WAAS_HTTP
1158500106-MIAMFL-VZB-WAAS-2;56.119.136.8;WAAS_NFS;WAAS_HTTP
1158500106-MIAMFL-VZB-WAAS-1;56.119.136.7;WAAS_NFS;WAAS_HTTP
4893950802-WACOTX-XOC-WAAS;56.185.41.5;WAAS_NFS;WAAS_HTTP
1021851-FRSPIL-XOC-WAAS;56.152.200.65;WAAS_NFS;WAAS_HTTP
4888850501-TMPLTX-ATT-WAAS;56.183.161.17;WAAS_NFS;WAAS_HTTP
3817920216-CLMBOH-XOC-WAAS;56.136.126.8;WAAS_NFS;WAAS_HTTP
6880498-CHRLWV-VZB-WAAS;56.72.128.239;WAAS_NFS;WAAS_HTTP
1855714-JRSCNJ-XOC-WAAS;56.35.54.12;WAAS_NFS;WAAS_HTTP
4678665101-SXFLSD-ATT-WAAS;56.197.52.9;WAAS_NFS;WAAS_HTTP
4133000-SALMOR-VZB-WAAS;56.208.38.12;WAAS_NFS;WAAS_HTTP
2165650046-NORLLA-ATT-WAAS;56.187.134.12;WAAS_NFS;WAAS_HTTP
3510250240-BUFLNY-ATT-WAAS;56.49.2.11;WAAS_NFS;WAAS_HTTP
6887288-GRNPTX-VZB-WAAS;56.178.86.92;WAAS_NFS;WAAS_HTTP
2897884-MONRLA-VZB-WAAS;56.186.6.13;WAAS_NFS;WAAS_HTTP
0816660817-DNBRCT-ATT-WAAS;56.51.8.12;WAAS_NFS;WAAS_HTTP
2410454444-WRHMMA-ATT-WAAS;56.21.52.11;WAAS_NFS;WAAS_HTTP
4822700067-LWSVTX-ATT-WAAS;56.178.99.40;WAAS_NFS;WAAS_HTTP
0569360111-SAANCA-XOC-WAAS;56.248.162.10;WAAS_NFS;WAAS_HTTP
4371400102-PRVDRI-XOC-WAAS;56.21.6.16;WAAS_NFS;WAAS_HTTP
0877180910-STMFCT-ATT-WAAS;56.26.31.5;WAAS_NFS;WAAS_HTTP
1728030-WLTHMA-XOC-WAAS;56.19.178.39
7511197-ORLNFL-VZB-WAAS;56.113.46.15;WAAS_NFS;WAAS_HTTP
9659138-BYTWTX-VZB-WAAS;56.183.50.29;WAAS_NFS;WAAS_HTTP
4518030460-WCLMSC-ATT-WAAS;56.86.154.26;WAAS_NFS;WAAS_HTTP
2796781-LKMRFL-VZB-WAAS;56.117.190.32;WAAS_NFS;WAAS_HTTP
2303780005-BLTMMD-ATT-WAAS;56.66.6.25;WAAS_NFS;WAAS_HTTP
3925693-ELM0NY-VZB-WAAS;56.43.143.15;WAAS_NFS;WAAS_HTTP
1781950500-SBNDIN-ATT-WAAS;56.169.168.162;WAAS_NFS;WAAS_HTTP
4701422-MDFROR-VZB-WAAS;56.218.192.10;WAAS_NFS;WAAS_HTTP
1020442-CRPCTX-XOC-WAAS;56.185.34.7;WAAS_NFS;WAAS_HTTP
8046937-WNDSCT-VZB-WAAS;56.26.63.9;WAAS_NFS;WAAS_HTTP
5898858-SNDSVA-VZB-WAAS;56.85.194.6;WAAS_NFS;WAAS_HTTP
4832200133-FRTWTX-ATT-WAAS;56.178.45.27;WAAS_NFS;WAAS_HTTP
4045829-KNGFMI-VZB-WAAS;56.194.186.11;WAAS_NFS;WAAS_HTTP
1169180817-ORLNFL-ATT-WAAS;56.116.1.14;WAAS_NFS;WAAS_HTTP
6564369-HSTNTX-XOC-WAAS;56.183.163.27;WAAS_NFS;WAAS_HTTP
5590307-BLNGMT-VZB-WAAS;56.214.3.6;WAAS_NFS;WAAS_HTTP
6774260-GRSBNC-XOC-WAAS;56.81.180.240;WAAS_NFS;WAAS_HTTP
6450660-SPTRFL-VZB-WAAS;56.112.43.7;WAAS_NFS;WAAS_HTTP
2303780001-BLTMMD-XOC-WAAS;56.68.0.7;WAAS_NFS;WAAS_HTTP
8477768-KRNYNJ-VZB-WAAS;56.32.37.75;WAAS_NFS;WAAS_HTTP
3558319998-NYRKNY-XOC-WAAS-3;56.38.204.6;WAAS_NFS;WAAS_HTTP
6068779-SPFLMO-ATT-WAAS;56.162.165.7;WAAS_NFS;WAAS_HTTP
3558319998-NYRKNY-XOC-WAAS-1;56.38.204.4;WAAS_NFS;WAAS_HTTP
3558319998-NYRKNY-XOC-WAAS-2;56.38.204.5;WAAS_NFS;WAAS_HTTP
5624760-CNCNOH-ATT-WAAS;56.137.170.7;WAAS_NFS;WAAS_HTTP
2987749-JRSCNJ-VZB-WAAS;56.32.54.7;WAAS_NFS;WAAS_HTTP
2514994-SRSTFL-VZB-WAAS;56.112.46.11;WAAS_NFS;WAAS_HTTP
9220555-PTRSNJ-XOC-WAAS;56.32.46.4;WAAS_NFS;WAAS_HTTP
1176354330-PMPBFL-ATT-WAAS;56.113.248.82;WAAS_NFS;WAAS_HTTP
2971885-YAKMWA-VZB-WAAS;56.210.62.20;WAAS_NFS;WAAS_HTTP
1479952-PHLDPA-VZB-WAAS;56.53.168.150;WAAS_NFS;WAAS_HTTP
3848510800-MNSFOH-XOC-WAAS;56.134.34.5;WAAS_NFS;WAAS_HTTP
1018827-WRNDPA-XOC-WAAS;56.138.200.69;WAAS_NFS;WAAS_HTTP
6960878-RCHSNY-VZB-WAAS;56.57.39.25;WAAS_NFS;WAAS_HTTP
3613920025-CHRLNC-ATT-WAAS;56.84.133.8;WAAS_NFS;WAAS_HTTP
5119992-ALXNLA-ATT-WAAS;56.186.101.64;WAAS_NFS;WAAS_HTTP
6244221-ORLNFL-VZB-WAAS;56.113.193.183;WAAS_NFS;WAAS_HTTP
2508000111-BLVLMI-ATT-WAAS;56.145.147.9;WAAS_NFS;WAAS_HTTP
2936360409-GRTFMT-ATT-WAAS;56.213.113.24;WAAS_NFS;WAAS_HTTP
9981780-RENONV-ATT-WAAS;56.233.31.8;WAAS_NFS;WAAS_HTTP
2098743-MNTROH-XOC-WAAS;56.130.98.83;WAAS_NFS;WAAS_HTTP
1302532-KLN0TX-VZB-WAAS;56.186.52.14;WAAS_NFS;WAAS_HTTP
2101430685-ALXNLA-ATT-WAAS;56.186.201.126;WAAS_NFS;WAAS_HTTP
2597350090-WARNMI-ATT-WAAS;56.145.66.43;WAAS_NFS;WAAS_HTTP
2019484-BRGDGU-VZB-WAAS;56.227.125.8;WAAS_NFS;WAAS_HTTP
5422006-CHRLNC-VZB-WAAS;56.92.234.217;WAAS_NFS;WAAS_HTTP
6361717-OSHKWI-VZB-WAAS;56.194.177.47;WAAS_NFS;WAAS_HTTP
6779702-ANCHAK-VZB-WAAS;56.209.0.8;WAAS_NFS;WAAS_HTTP
6345277-RDFRMI-XOC-WAAS;56.144.54.10;WAAS_NFS;WAAS_HTTP
1822436-JCKSFL-VZB-WAAS;56.115.165.9;WAAS_NFS;WAAS_HTTP
1731763-TAMPFL-VZB-WAAS;56.113.60.25;WAAS_NFS;WAAS_HTTP
1929911-GRSBNC-VZB-WAAS;56.81.160.140;WAAS_NFS;WAAS_HTTP
0464080114-NLTRAR-ATT-WAAS;56.163.158.14;WAAS_NFS;WAAS_HTTP
1038192-OKLNCA-XOC-WAAS;56.230.162.7;WAAS_NFS;WAAS_HTTP
3800840004-AKRNOH-XOC-WAAS;56.133.32.10;WAAS_NFS;WAAS_HTTP
2303780032-BLTMMD-ATT-WAAS;56.66.89.14;WAAS_NFS;WAAS_HTTP
1042012-ASTNTX-XOC-WAAS;56.185.54.9;WAAS_NFS;WAAS_HTTP
9032506-SHWMKS-VZB-WAAS;56.162.174.9;WAAS_NFS;WAAS_HTTP
9094230-SCRNPA-VZB-WAAS;56.50.173.74;WAAS_NFS;WAAS_HTTP
4166050098-PSBRPA-XOC-WAAS-1;56.129.131.7;WAAS_NFS;WAAS_HTTP
2106240986-BTNRLA-ATT-WAAS;56.187.158.9;WAAS_NFS;WAAS_HTTP
9732742-EULSTX-XOC-WAAS;56.178.47.41;WAAS_NFS;WAAS_HTTP
4166050098-PSBRPA-XOC-WAAS-2;56.129.131.8;WAAS_NFS;WAAS_HTTP
2303780014-BLTMMD-ATT-WAAS;56.66.81.25;WAAS_NFS;WAAS_HTTP
4841450037-HSTNTX-ATT-WAAS;56.183.169.25
9179559-CRLMIL-XOC-WAAS;56.150.0.237;WAAS_NFS;WAAS_HTTP
4841450025-HSTNTX-ATT-WAAS;56.183.113.10;WAAS_NFS;WAAS_HTTP
1025817-SNTOTX-XOC-WAAS;56.185.70.9;WAAS_NFS;WAAS_HTTP
3500600210-ALBNNY-XOC-WAAS;56.28.7.8;WAAS_NFS;WAAS_HTTP
2303780017-BLTMMD-ATT-WAAS;56.66.54.20;WAAS_NFS;WAAS_HTTP
9280775-ALBNMI-ATT-WAAS;56.147.39.7;WAAS_NFS;WAAS_HTTP
1176684-ASHVNC-ATT-WAAS;56.89.30.71;WAAS_NFS;WAAS_HTTP
2106240980-BTNRLA-ATT-WAAS;56.178.189.87;WAAS_NFS;WAAS_HTTP
1413479-BMNTTX-VZB-WAAS;56.183.45.9;WAAS_NFS;WAAS_HTTP
8033658-JHNSPA-VZB-WAAS;56.131.177.8;WAAS_NFS;WAAS_HTTP
2249978-SAPLMN-XOC-WAAS;56.192.48.7;WAAS_NFS;WAAS_HTTP
2303780011-BLTMMD-ATT-WAAS;56.66.78.13;WAAS_NFS;WAAS_HTTP
2303780026-BLTMMD-ATT-WAAS;56.66.57.13;WAAS_NFS;WAAS_HTTP
4536200270-GRVLSC-ATT-WAAS;56.86.224.23;WAAS_NFS;WAAS_HTTP
4518996-WTRBCT-VZB-WAAS;56.26.57.7;WAAS_NFS;WAAS_HTTP
2409791-SFROCA-VZB-WAAS;56.225.137.5;WAAS_NFS;WAAS_HTTP
2008960601-BWLGKY-ATT-WAAS;56.74.47.162;WAAS_NFS;WAAS_HTTP
3051600500-LNCLNE-XOC-WAAS;56.198.174.9;WAAS_NFS;WAAS_HTTP
4822700040-GRLNTX-ATT-WAAS;56.178.85.12;WAAS_NFS;WAAS_HTTP
1032643-STHSPA-ATT-WAAS;56.52.32.13;WAAS_NFS;WAAS_HTTP
8962661-NRMNOK-ATT-WAAS;56.163.152.26;WAAS_NFS;WAAS_HTTP
1607920701-BLMOIL-XOC-WAAS;56.152.174.253;WAAS_NFS;WAAS_HTTP
7106396-SNTOTX-VZB-WAAS;56.185.166.34;WAAS_NFS;WAAS_HTTP
3892190510-YNGSOH-ATT-WAAS;56.134.44.8;WAAS_NFS;WAAS_HTTP
2178082-PNSCFL-VZB-WAAS;56.115.162.7;WAAS_NFS;WAAS_HTTP
8870574-DNVRCO-VZB-WAAS;56.216.179.7;WAAS_NFS;WAAS_HTTP
7598203-PSBRPA-VZB-WAAS;56.128.8.12;WAAS_NFS;WAAS_HTTP
1182500712-SPTRFL-ATT-WAAS;56.116.45.13;WAAS_NFS;WAAS_HTTP
8806237-PHLDPA-XOC-WAAS;56.53.162.7;WAAS_NFS;WAAS_HTTP
7791554-HSTNTX-XOC-WAAS;56.183.83.6;WAAS_NFS;WAAS_HTTP
2303780018-BLTMMD-ATT-WAAS;56.66.2.20;WAAS_NFS;WAAS_HTTP
8668905-EDSNNJ-VZB-WAAS;56.36.5.7;WAAS_NFS;WAAS_HTTP
3707178-DTRTMI-VZB-WAAS;56.145.47.88;WAAS_NFS;WAAS_HTTP
3215023-KNSCMO-XOC-WAAS;56.162.130.5;WAAS_NFS;WAAS_HTTP
2138610155-GRTNLA-ATT-WAAS;56.103.11.92;WAAS_NFS;WAAS_HTTP
5644400083-LCRSWI-XOC-WAAS;56.195.144.23;WAAS_NFS;WAAS_HTTP
2303780030-BLTMMD-XOC-WAAS;56.66.64.10;WAAS_NFS;WAAS_HTTP
0470110624-PNBLAR-ATT-WAAS;56.168.69.16;WAAS_NFS;WAAS_HTTP
6567241-DNVRCO-XOC-WAAS;56.216.165.9;WAAS_NFS;WAAS_HTTP
3882600103-TOLDOH-ATT-WAAS;56.134.35.97;WAAS_NFS;WAAS_HTTP
4501594-WPLBFL-ATT-WAAS;56.117.156.7;WAAS_NFS;WAAS_HTTP
1608296-SGRLTX-VZB-WAAS;56.183.131.13;WAAS_NFS;WAAS_HTTP
5476304699-KENTWA-XOC-WAAS;56.210.49.201;WAAS_NFS;WAAS_HTTP
7213509-FARGND-VZB-WAAS;56.197.34.11;WAAS_NFS;WAAS_HTTP
5098737-LARDTX-VZB-WAAS;56.178.7.97;WAAS_NFS;WAAS_HTTP
3359647-RONKVA-VZB-WAAS;56.72.181.149;WAAS_NFS;WAAS_HTTP
8530642-BCKLWV-VZB-WAAS;56.66.77.108;WAAS_NFS;WAAS_HTTP
1003367-HSTNTX-XOC-WAAS;56.183.55.9
2593200602-TRVCMI-ATT-WAAS;56.151.210.116;WAAS_NFS;WAAS_HTTP
2303780021-BLTMMD-ATT-WAAS;56.66.1.23;WAAS_NFS;WAAS_HTTP
0559580604-PTLMCA-ATT-WAAS;56.225.169.68;WAAS_NFS;WAAS_HTTP
4822700006-CRLNTX-ATT-WAAS;56.184.158.36;WAAS_NFS;WAAS_HTTP
2303780027-BLTMMD-ATT-WAAS;56.66.63.24;WAAS_NFS;WAAS_HTTP
1250170-JAMCNY-VZB-WAAS;56.41.162.9
6270113-CNCNOH-VZB-WAAS;56.137.133.8;WAAS_NFS;WAAS_HTTP
2324661-SETLWA-VZB-WAAS-2;56.210.74.15;WAAS_NFS;WAAS_HTTP
1815030061-CDRRIA-ATT-WAAS;56.200.40.7;WAAS_NFS;WAAS_HTTP
2324661-SETLWA-VZB-WAAS-1;56.210.81.208;WAAS_NFS;WAAS_HTTP
2303780009-BLTMMD-ATT-WAAS;56.66.8.25;WAAS_NFS;WAAS_HTTP
2303780024-BLTMMD-XOC-WAAS;56.66.85.24;WAAS_NFS;WAAS_HTTP
2981129-STTINY-VZB-WAAS;56.41.175.11;WAAS_NFS;WAAS_HTTP
0446534401-JNSBAR-ATT-WAAS;56.163.193.7;WAAS_NFS;WAAS_HTTP
4871100074-PLANTX-ATT-WAAS;56.178.119.41;WAAS_NFS;WAAS_HTTP
5103148-EVRTWA-VZB-WAAS;56.210.41.110;WAAS_NFS;WAAS_HTTP
3816660764-CLVDOH-XOC-WAAS;56.132.134.6;WAAS_NFS;WAAS_HTTP
2552700205-LNSNMI-ATT-WAAS;56.146.34.6;WAAS_NFS;WAAS_HTTP
4802058-VCTRTX-VZB-WAAS;56.186.49.7;WAAS_NFS;WAAS_HTTP
3613920219-CHRLNC-ATT-WAAS;56.86.97.13;WAAS_NFS;WAAS_HTTP
5093520772-WHRJVT-ATT-WAAS;56.16.34.6;WAAS_NFS;WAAS_HTTP
8976330-BNGHNY-VZB-WAAS;56.28.34.11;WAAS_NFS;WAAS_HTTP
4875550080-RCHNTX-ATT-WAAS;56.188.21.44;WAAS_NFS;WAAS_HTTP
9371744-SADGCA-VZB-WAAS;56.248.142.10;WAAS_NFS;WAAS_HTTP
6808992487-HZLWMO-ATT-WAAS;56.163.196.5;WAAS_NFS;WAAS_HTTP
0550340350-MDSTCA-ATT-WAAS-R;56.227.57.28;WAAS_NFS;WAAS_HTTP
7424494-CNTNOH-XOC-WAAS;56.134.43.9;WAAS_NFS;WAAS_HTTP
4081385-BRSTTN-VZB-WAAS;56.72.178.110;WAAS_NFS;WAAS_HTTP
3965234-SETLWA-XOC-WAAS;56.210.65.7;WAAS_NFS;WAAS_HTTP
1188950680-TLHSFL-ATT-WAAS;56.115.183.10;WAAS_NFS;WAAS_HTTP
1667740530-RCKFIL-ATT-WAAS;56.150.43.10;WAAS_NFS;WAAS_HTTP
1424000012-HNLLHI-ATT-WAAS;56.228.4.11;WAAS_NFS;WAAS_HTTP
5197566-NPLSFL-VZB-WAAS;56.112.62.13;WAAS_NFS;WAAS_HTTP
9073928-RTHSWI-VZB-WAAS;56.194.174.9;WAAS_NFS;WAAS_HTTP
2897857-HZLWMO-VZB-WAAS;56.165.178.51;WAAS_NFS;WAAS_HTTP
3509784420-BTHPNY-XOC-WAAS;56.46.202.9;WAAS_NFS;WAAS_HTTP
3066520102-OMAHNE-ATT-WAAS;56.174.197.10;WAAS_NFS;WAAS_HTTP
4802250201-AMRLTX-XOC-WAAS;56.182.29.11;WAAS_NFS;WAAS_HTTP
2328369997-EAONMD-XOC-WAAS;56.68.52.11;WAAS_NFS;WAAS_HTTP
3758749-LBCKTX-VZB-WAAS;56.182.30.10;WAAS_NFS;WAAS_HTTP
4179657965-PHLDPA-XOC-WAAS1;56.51.224.7;WAAS_NFS;WAAS_HTTP
3359500641-TTRBNJ-XOC-WAAS;56.40.137.228;WAAS_NFS;WAAS_HTTP
5480509998-SPKNWA-ATT-WAAS;56.217.200.238;WAAS_NFS;WAAS_HTTP
2554850150-LIVNMI-ATT-WAAS;56.144.48.254;WAAS_NFS;WAAS_HTTP
2007139-HMPDME-VZB-WAAS;56.23.163.29;WAAS_NFS;WAAS_HTTP
3509950311-BRKLNY-XOC-WAAS;56.40.12.14;WAAS_NFS;WAAS_HTTP
4746320902-KNXVTN-ATT-WAAS;56.107.41.11;WAAS_NFS;WAAS_HTTP
9959770-GRNRMI-VZB-WAAS;56.146.58.7;WAAS_NFS;WAAS_HTTP
5933688-SPFLIL-VZB-WAAS;56.152.160.37;WAAS_NFS;WAAS_HTTP
2625900626-DLTHMN-ATT-WAAS;56.192.45.9;WAAS_NFS;WAAS_HTTP
8413303-SYRCNY-VZB-WAAS-2;56.28.44.11;WAAS_NFS;WAAS_HTTP
8413303-SYRCNY-VZB-WAAS-1;56.28.44.8;WAAS_NFS;WAAS_HTTP
1309332-ECLVOH-VZB-WAAS;56.130.123.77;WAAS_NFS;WAAS_HTTP
2092712-SCRBME-VZB-WAAS;56.16.231.5;WAAS_NFS;WAAS_HTTP
2149790809-LFYTLA-ATT-WAAS;56.187.174.91;WAAS_NFS;WAAS_HTTP
4274087-TCMSMI-VZB-WAAS;56.147.53.75;WAAS_NFS;WAAS_HTTP
2910679-CLRKWV-VZB-WAAS;56.72.160.141;WAAS_NFS;WAAS_HTTP
2526287-GRTFMT-VZB-WAAS;56.214.40.11;WAAS_NFS;WAAS_HTTP
0107800023-BRMMAL-ATT-WAAS;56.100.130.214;WAAS_NFS;WAAS_HTTP
3622772-NRMNOK-ATT-WAAS;56.190.17.5;WAAS_NFS;WAAS_HTTP
8792009-HRSNAR-VZB-WAAS;56.168.184.19;WAAS_NFS;WAAS_HTTP
1079072-GNSVFL-XOC-WAAS;56.115.177.9;WAAS_NFS;WAAS_HTTP
1279292-LNCSPA-ATT-WAAS;56.52.41.9;WAAS_NFS;WAAS_HTTP
9379502-CLRWFL-VZB-WAAS;56.112.56.10;WAAS_NFS;WAAS_HTTP
0569360115-SAANCA-ATT-WAAS1;56.246.133.14;WAAS_NFS;WAAS_HTTP
1568792-WDSDNY-VZB-WAAS;56.35.120.80;WAAS_NFS;WAAS_HTTP
6438976-SPTRFL-VZB-WAAS;56.113.92.27;WAAS_NFS;WAAS_HTTP
3144609-DYTBFL-VZB-WAAS;56.115.184.5;WAAS_NFS;WAAS_HTTP
3233246-CYPRTX-ATT-WAAS1;56.183.65.7;WAAS_NFS;WAAS_HTTP
3631970797-GRSBNC-ATT-WAAS;56.81.130.10;WAAS_NFS;WAAS_HTTP
2770939-HRSBPA-VZB-WAAS;56.50.133.4;WAAS_NFS;WAAS_HTTP
1157900460-MLBEFL-ATT-WAAS;56.117.166.53;WAAS_NFS;WAAS_HTTP
3148800016-LSVGNV-ATT-WAAS;56.233.6.22;WAAS_NFS;WAAS_HTTP
4673543-SLLCUT-VZB-WAAS;56.213.240.163;WAAS_NFS;WAAS_HTTP
4367181-DTRTMI-VZB-WAAS;56.145.158.91;WAAS_NFS;WAAS_HTTP
0816660812-NFRFCT-ATT-WAAS;56.26.68.68;WAAS_NFS;WAAS_HTTP
1622047221-DCTRIL-ATT-WAAS;56.147.125.10;WAAS_NFS;WAAS_HTTP
3800840001-AKRNOH-ATT-WAAS;56.134.5.5;WAAS_NFS;WAAS_HTTP
3820930701-DYTNOH-ATT-WAAS;56.137.162.7;WAAS_NFS;WAAS_HTTP
9679749-NRMNOK-ATT-WAAS1;56.190.7.8;WAAS_NFS;WAAS_HTTP
3816660071-LKWDOH-ATT-WAAS;56.130.120.120;WAAS_NFS;WAAS_HTTP
5411816-HLYWFL-XOC-WAAS;56.119.178.10;WAAS_NFS;WAAS_HTTP
1824160032-DSMNIA-ATT-WAAS;56.200.2.8;WAAS_NFS;WAAS_HTTP
1611286101-ELGVIL-ATT-WAAS;56.150.54.52;WAAS_NFS;WAAS_HTTP
4811500909-BRYNTX-ATT-WAAS;56.183.46.11
1431435-DLTHGA-VZB-WAAS;56.97.34.64;WAAS_NFS;WAAS_HTTP
2539200100-GRNRMI-ATT-WAAS;56.146.61.25;WAAS_NFS;WAAS_HTTP
4584667-RDGWNY-VZB-WAAS;56.35.46.28;WAAS_NFS;WAAS_HTTP
